"","ID","Bar.Code","Item","Make","Model","Serial.Number","Description","Calibration.Date","Calibration.Equipment","Location","Responsible.Lab","Funding.Source","Project","Other.ID","Notes","Status","Cal.Report.Y.N","Picture","Picture.URL","Old.Asset.Number","OU.Asset","Asset.Type","Specification.Characteristics","Calilbration.Date","Maintenance.Date","Picture.Yes.No","Project.Equipment..Yes.No.","Class"
"3474","L######",NA,"P-00474","Fluke","335","83705574","True RMS Clamp Meter",NA,"SL-17266","A.E.S. Bay #1 B1-1 ",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00474, Fluke, 335, 83705574, True RMS Clamp Meter.JPG","AMC-007","","","CAT III 600V per EN","Cal Date 3/17/2017               Cal Due 3/17/2018","","Yes","","NA"
"3475","L######",NA,"P-00475","Omega","HH802U","080060","Second Display, Thermometer",NA,"SL-34340","A.E.S. Bay #1 B1-1 ",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00475, Omega, HH802U, 080060, Second Display Thermometer.JPG","THR-017","","","Range: K-type 200c to 1370c, J-type 200c to 1050c","Cal Date 11/20/2015                  Cal Due 11/20/2016","","Yes","","NA"
"3476","L######",NA,"P-00476","Fluke","9040","30840280WS","Phase rotation Indicator",NA,"N/A","A.E.S. Bay #1 B1-1 ",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00476, Fluke, 9040, 30840280WS, Phase Rotation Indicator.JPG","N/A","","","Un = 690/400VAC, Ume - 40…700VAC, fn = 15…400Hz","N/A","","Yes","","NA"
"3477","L######",NA,"P-00477","Omega Engineering Inc","OM-DVTH","421-408-0323","Temp/Humidity Data Logger",NA,"SL-44101","A.E.S. Bay #1 B1-1 ",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00477, Omega, OMDVTH, 421 408 0323, Temp Humitity Data Logger.JPG","TDL-008","","","Operating Temperature: -10 to 65°C, Relative Humidity Range: 0 to 99% RH","Cal Date 8/17/2016            Cal Due 8/17/2017","","Yes","","NA"
"3478","L######",NA,"P-00478","Omega Engineering Inc","OM-DVTH","421-438-0522","Temp/Humidity Data Logger",NA,"SL-43934","A.E.S. Bay #1 B1-1 ",NA,NA,NA,"","",NA,NA,NA,"","TDL-017","","","Operating Temperature: -10 to 65°C, Relative Humidity Range: 0 to 99% RH","Cal Date 2/9/2016                 Cal Due 2/9/2017","","No","","NA"
"3479","L######",NA,"P-00479","Omega Engineering Inc","OM-DVTH","421-438-0517","Temp/Humidity Data Logger",NA,"SL-43912","A.E.S. Bay #1 B1-1 ",NA,NA,NA,"","",NA,NA,NA,"","TDL-016","","","Operating Temperature: -10 to 65°C, Relative Humidity Range: 0 to 99% RH","Cal Date 8/17/2016                  Cal Due 8/17/2017","","No","","NA"
"3480","L######",NA,"P-00480","Omega Engineering Inc","OM-DVTH","421-397-0154","Temp/Humidity Data Logger",NA,"SL-34107","A.E.S. Bay #1 B1-1 ",NA,NA,NA,"","",NA,NA,NA,"","TDL-006","","","Operating Temperature: -10 to 65°C, Relative Humidity Range: 0 to 99% RH","Cal Date 8/16/2016             Cal Due 8/16/2017","","No","","NA"
"3481","L######",NA,"P-00481","Omega","HH507R","00000379","Thermometer",NA,"SL-21317","A.E.S. Bay #1 B1-1 ",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00481, Omega, HH507R, 00000379, Thermometer.JPG","THR-011","","","Types: K,J,T,E,R,S,N","Cal Date 8/12/2016                Cal Due 8/12/2017","","Yes","","NA"
"3482","L######",NA,"P-00482","Omega","HH21","T-19862","Micro Processor Thermometer",NA,"SL-10319","A.E.S. Bay #1 B1-1 ",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00482, Omega, HH21, T 198962, Micro Processor Thermometer.JPG","THR-008","","","42V Max, Type: K,J,T","Cal Date 6/3/2016                   Cal Due 6/3/2017","","Yes","","NA"
"3483","L######",NA,"P-00483","Extech Instruments","SD700","Q590468","Barometric Pressure/Humidity/Temp Data Logger",NA,"SL-43024","A.E.S. Bay #1 B1-1 ",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00483, Extech Instruments, SD700, Q590468, Barometric Pressure Hummidity Temperature Data Logger.JP","TDL-011","","","Triple LCD Display. AC or DC Powered","Cal Date 5/10/2016                  Cal Due 5/10/2017","","Yes","","NA"
"3484","L######",NA,"P-00484","SimCo","52601-100","97729","Glass thermometer",NA,"SL-13669","A.E.S. Bay #1 B1-1 ",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00484, SimCo, 52601-100, 97729, Glass Thermometer.JPG","THR-013","","","N/A","Cal Date 6/28/2016               Cal Due 6/28/2017","","Yes","","NA"
"3485","L######",NA,"P-00485","SimCo","52601-100","B80554","Glass thermometer",NA,"SL-21457","A.E.S. Bay #1 B1-1 ",NA,NA,NA,"","",NA,NA,NA,"","THR-015","","","N/A","Cal Date 6/28/2016                 Cal Due 6/28/2017","","No","","NA"
"3486","L######",NA,"P-00486","Omega","PP6-36-K-U-18","NONE","Point Profile Probe",NA,"SL-28504","A.E.S. Bay #1 B1-1 ",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00486, Omega, PP6-36-K-U-18, NA, Point Profile Probe.JPG","TC-K-055","","","Limited Use: Calibrated up to 175c Only","Cal Date 8/11/2016                Cal Due 8/11/2017","","Yes","","NA"
"3487","L######",NA,"P-00487","Omega","PP6-36-K-U-18","NONE","Point Profile Probe",NA,"SL-28510","A.E.S. Bay #1 B1-1 ",NA,NA,NA,"","",NA,NA,NA,"","TC-K-054","","","Limited Use: Calibrated up to 175c Only","Cal Date 6/30/2016                   Cal Due 6/30/2017","","No","","NA"
"3488","L######",NA,"P-00488","Omega","OM-DAQPro-5300","7007006","Portable Handheld Data Logger",NA,"SL-47096","A.E.S. Bay #1 B1-1 ",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00488, Omega, OM-DAQPro-5300, 7007006, Portable Handheld Data Logger.JPG","DAQ-023","","","0-24mA, 0-10V Max","Cal Date 8/11/2016                 Cal Due 8/11/2017","","Yes","","NA"
"3489","L######",NA,"P-00489","AeroVironment","05276","00130","Smart Guard Interface",NA,"N/A","A.E.S. Bay #1 B1-10 ",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00489, AeroVironment, 05276, 00130, Smarg Guard Interface.JPG","SGI-009","","","I/P: 12VDC, O/P: RS-232","N/A","","Yes","","NA"
"3490","L######",NA,"P-00490","AeroVironment","05276","00142","Smart Guard Interface",NA,"N/A","A.E.S. Bay #1 B1-10 ",NA,NA,NA,"","",NA,NA,NA,"","SGI-012","","","I/P: 12VDC, O/P: RS-232","N/A","","No","","NA"
"3491","L######",NA,"P-00491","AeroVironment","05276","N/A","Smart Guard Interface",NA,"N/A","A.E.S. Bay #1 B1-10 ",NA,NA,NA,"","",NA,NA,NA,"","SGI-005","","","I/P: 12VDC, O/P: RS-232","N/A","","No","","NA"
"3492","L######",NA,"P-00492","AeroVironment","05276","00113","Smart Guard Interface",NA,"N/A","A.E.S. Bay #2 B2-8",NA,NA,NA,"","",NA,NA,NA,"","SGI-006","","","I/P: 12VDC, O/P: RS-232","N/A","","No","","NA"
"3493","L######",NA,"P-00493","Dell","Optiplex 780","Service Tag: 6MZ6BP1","Desktop PC",NA,"N/A","A.E.S. Bay #2 B2-8",NA,NA,NA,"Device ID D168814","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00493, Dell, Optiplex, 780, Service Tag 6MZ6BP1, Desktop PC.JPG","N/A","","","DVD R/W, Windows 7, Intel Core vPro","N/A","","Yes","","NA"
"3494","L######",NA,"P-00494","Flex-Core","CTG-101S","14063157","Current Transducer",NA,"SL-51784","A.E.S. Bay #5 B5-4",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00494, Flex-Core, CTG-101S, 14063157, Current Transducer.JPG","CT-134","","","I/P: 0. to 1000ADC, O/P: -100/0/100ADC, Freq: DC-400Hz","Cal Date 8/26/2016                   Cal Due 8/26/2017","","Yes","","NA"
"3495","L######",NA,"P-00495","Flex-Core","CTG-101S","14083214","Current Transducer",NA,"SL-50579","A.E.S. Bay #5 B5-4",NA,NA,NA,"","",NA,NA,NA,"","CT-143","","","I/P: 0. to 1000ADC, O/P: -100/0/100ADC, Freq: DC-400Hz","Cal Date 8/26/2016                 Cal Due 8/26/2017","","No","","NA"
"3496","L######",NA,"P-00496","Flex-Core","CTG-101S","14083215","Current Transducer",NA,"SL-50589","A.E.S. Bay #5 B5-4",NA,NA,NA,"","",NA,NA,NA,"","CT-144","","","I/P: 0. to 1000ADC, O/P: -100/0/100ADC, Freq: DC-400Hz","Cal Date 8/26/2016                 Cal Due 8/26/2017","","No","","NA"
"3497","L######",NA,"P-00497","Flex-Core","CTG-101S","14063158","Current Transducer",NA,"SL-51785","A.E.S. Bay #5 B5-4",NA,NA,NA,"","",NA,NA,NA,"","CT-133","","","I/P: 0. to 1000ADC, O/P: -100/0/100ADC, Freq: DC-400Hz","Cal Date 8/26/2016                  Cal Due 8/26/2017","","No","","NA"
"3498","L######",NA,"P-00498","Flex-Core","CTG-201S","14083218","Current Transducer",NA,"SL-50590","A.E.S. Bay #5 B5-4",NA,NA,NA,"","",NA,NA,NA,"","CT-147","","","I/P: 0 to 200ADC, O/P: -200/0/200ADC, Freq: DC-400Hz","Cal Date 8/26/2016                 Cal Due 8/26/2017","","No","","NA"
"3499","L######",NA,"P-00499","Flex-Core","CTG-201S","14083216","Current Transducer",NA,"SL-50588","A.E.S. Bay #5 B5-4",NA,NA,NA,"","",NA,NA,NA,"","CT-145","","","I/P: 0 to 200ADC, O/P: -200/0/200ADC, Freq: DC-400Hz","Cal Date 8/26/2016              Cal Due 8/26/2017","","No","","NA"
"3500","L######",NA,"P-00500","Thermotron","SE-2000-4","44897","Environmental Chamber",NA,"N/A","A.E.S. Bay #1",NA,NA,NA,"","For Reference Only Equipment",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00500, Thermotron, SE-2000-4, 44897, Environmental Chamber.JPG","ENV-021","","","480V, 3PH, 35A","Cal Date 10/24/2016                Cal Due 10/24/2017","Main Date 1/10/2017 Main Due 7/10/2017","Yes","","NA"
"3501","L######",NA,"P-00501","Thermotron","SE-2000-4-MS","44663","Environmental Chamber",NA,"N/A","A.E.S. Bay #1",NA,NA,NA,"AVI-014 CH A","For Reference Only Equipment",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00501, Thermotron, SE-2000-4-MS, 44663, Environmental Chamber.JPG","Env-020","","","480V, 3PH, 35A","Cal Date 10/24/2016              Cal Due 10/24/2017","Main Date 1/10/2017 Main Due 7/10/2017","Yes","","NA"
"3502","L######",NA,"P-00502","Thermotron","SE-2000-4-MS","44662","Environmental Chamber",NA,"N/A","A.E.S. Bay #1",NA,NA,NA,"AVI-014 CH B","For Reference Only Equipment",NA,NA,NA,"","ENV-019","","","480V, 3PH, 35A","Cal Date 10/24/2016                Cal Due 10/24/2017","Main Date 1/10/2017 Main Due 7/10/2017","No","","NA"
"3503","L######",NA,"P-00503","Thermotron","SE-1200-3","38497","Environmental Chamber",NA,"N/A","A.E.S. Bay #1",NA,NA,NA,"AVI-015          CH A & B","For Reference Only Equipment",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00503, Thermotron, SE-1200-3, 38497, Environmental Chamber.JPG","ENV-010","","","480V, 3PH, 30A","Cal Date 10/25/2016                Cal Due 10/25/2017","Main Date 1/10/2017 Main Due 7/10/2017","Yes","","NA"
"3504","L######",NA,"P-00504","Cincinnati Sub-Zero","ZPS-64-3.5-SCT/AC","ZP1132896","Environmental Chamber",NA,"N/A","A.E.S. Bay #1",NA,NA,NA,"AVI-008 CH B","For Reference Only Equipment",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00504, Cincinati Sub-Zero, ZPS-64-3.5-SCT-AC, ZP1132896, Environmental Chamber.JPG","ENV-014","","","480V, 3PH, 30A","Cal Date 10/25/2016               Cal Due 10/25/2017","Main Date 1/10/2017 Main Due 7/10/2017","Yes","","NA"
"3505","L######",NA,"P-00505","Cincinnati Sub-Zero","ZPS-64-3.5-SCT/AC","ZP1132897","Environmental Chamber",NA,"N/A","A.E.S. Bay #1",NA,NA,NA,"AVI-008 CH A","For Reference Only Equipment",NA,NA,NA,"","ENV-015","","","480V, 3PH, 30A","Cal Date 10/25/2016                 Cal Due 10/25/2017","Main Date 1/10/2017 Main Due 7/10/2017","No","","NA"
"3506","L######",NA,"P-00506","AeroVironment","ABC-150","ABC-15012122012","Test System",NA,"N/A","A.E.S. Bay #1",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00506, AeroVironment, ABC-150, ABC-15012122012, Test System.JPG","AVI-014","","","3 Phase, 240VAC, 60Hz, 335 Current Amps","Cal Date 1/10/2017                 Cal Due 1/10/2018","Main Date 1/10/2017 Main Due 7/10/2017","Yes","","NA"
"3507","L######",NA,"P-00507","AeroVironment","MT-30","MT3009032013","Test System",NA,"N/A","A.E.S. Bay #1",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00507, AeroVironment, MT-30, MT3009032013, Test System.JPG","AVI-015","","","3 Phase, 480VAC, 60Hz, 67 Current Amps","Cal Date 1/12/2017                 Cal Due 1/12/2018","Main Date 1/12/2017 Main Due 7/12/2017","Yes","","NA"
"3508","L######",NA,"P-00508","AeroVironment","ABC-170","00217","Test System",NA,"N/A","A.E.S. Bay #1",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00508, AeroVironment, ABC-170, 00217, Test System.JPG","AVI-008","","","3 Phase, 240VAC, 60Hz, 370 Amps","Cal Date 1/12/2017               Cal Due 1/12/2018","Main Date 1/12/2017 Main Due 7/12/2017","Yes","","NA"
"3509","L######",NA,"P-00509","Yokogawa","MV1000","S5J705942","Data Logger",NA,"N/A","A.E.S. Bay #1",NA,NA,NA,"","For Reference Only Equipment",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00509, Yokogawa, MV1000, S5J705942, Data Logger.JPG","DMC-005","","","100-240VAC, 50/60Hz","N/A","","Yes","","NA"
"3510","L######",NA,"P-00510","Yokogawa","MV1000","S5J705945","Data Logger",NA,"N/A","A.E.S. Bay #1",NA,NA,NA,"","For Reference Only Equipment",NA,NA,NA,"","DMC-008","","","100-240VAC, 50/60Hz","N/A","","No","","NA"
"3511","L######",NA,"P-00511","Dell","Optiplex 7010","Service Tag: LMNRZ12","Desktop PC",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"For Arbin. S/N: 176867","No Device ID",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00511, Dell, Optiplex 7010, Service Tag LMNRZ12, Desktop PC.JPG","N/A","","","DVD R/W, Windows 7, Intel Core i3","N/A","","Yes","","NA"
"3512","L######",NA,"P-00512","N/A","N/A","N/A","Beige Bay Door",NA,"N/A","A.E.S. Bay #1",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00512, Beige Bay Door, Bay 1.JPG","N/A","","","N/A","N/A","","Yes","","NA"
"3513","L######",NA,"P-00513","AeroVironment","05276","00128","Smart Guard Interface",NA,"N/A","A.E.S. Bay #1",NA,NA,NA,"","Behind Asset Tag P-00503",NA,NA,NA,"","SGI-007","","","I/P: 12VDC, O/P: RS-232","N/A","","No","","NA"
"3514","L######",NA,"P-00514","AeroVironment","05276","00143","Smart Guard Interface",NA,"N/A","A.E.S. Bay #1",NA,NA,NA,"","Behind Asset Tag P-00503",NA,NA,NA,"","SGI-013","","","I/P: 12VDC, O/P: RS-232","N/A","","No","","NA"
"3515","L######",NA,"P-00515","APC","SUA1000US","ES0606000330","Smart U.P.S.",NA,"N/A","A.E.S. Bay #1",NA,NA,NA,"","Replaced Battery on 4/9/2015",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00515, APC, SUA1000US, ES0606000330, Smart UPS.JPG","UPS-002","","","1000VA, 670W, 120V, 50/60Hz","N/A","","Yes","","NA"
"3516","L######",NA,"P-00516","APC","SUA1000US","ES0606000336","Smart U.P.S.",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"","Replaced  Battery on 11/5/2010",NA,NA,NA,"","UPS-001","","","1000VA, 670W, 120V, 50/60Hz","N/A","","No","","NA"
"3517","L######",NA,"P-00517","APC","SUA1000US","ES0606000337","Smart U.P.S.",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"","Inside Cabinet 1",NA,NA,NA,"","N/A","","","1000VA, 670W, 120V, 50/60Hz","N/A","","No","","NA"
"3518","L######",NA,"P-00518","Dell","Optiplex 990","Service Tag: JDRYVR1","Desktop PC",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"ABC-170, Device ID: D158379","Inside Cabinet 1",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00518, Dell, Optiplex 990, JDRYVR1, Desktop PC.JPG","N/A","","","DVD R/W, Windows 7, Intel Core i7","N/A","","Yes","","NA"
"3519","L######",NA,"P-00519","Dell","Optiplex 990","Service Tag: 5CFF4V1","Desktop PC",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"ABC-170-3, Device ID: D170821","Inside Cabinet 1",NA,NA,NA,"","N/A","","","DVD R/W, Windows 7, Intel Core i7","N/A","","No","","NA"
"3520","L######",NA,"P-00520","Dell","Optiplex 990","Service Tag: JDNVVR1","Desktop PC",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"ABC-150-1, Device ID: D158378","Inside Cabinet 1",NA,NA,NA,"","N/A","","","DVD R/W, Windows 7, Intel Core i7","N/A","","No","","NA"
"3521","L######",NA,"P-00521","APC","SUA1000US","ES0606000327","Smart U.P.S.",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"","Inside Cabinet 2",NA,NA,NA,"","N/A","","","1000VA, 670W, 120V, 50/60Hz","N/A","","No","","NA"
"3522","L######",NA,"P-00522","Dell","Optiplex 990","Service Tag: JDSXVR1","Desktop PC",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"ABC-150-4, Device ID: D158388","Inside Cabinet 2",NA,NA,NA,"","N/A","","","DVD R/W, Windows 7, Intel Core i7","N/A","","No","","NA"
"3523","L######",NA,"P-00523","Dell","Optiplex 990","Service Tag: JDPPVR1","Desktop PC",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"MT-30-2, Device ID: D158372","Inside Cabinet 2",NA,NA,NA,"","N/A","","","DVD R/W, Windows 7, Intel Core i7","N/A","","No","","NA"
"3524","L######",NA,"P-00524","Dell","Optiplex 990","Service Tag: JDT0WR1","Desktop PC",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"ABC-150-3, Device ID: D158384","Inside Cabinet 2",NA,NA,NA,"","N/A","","","DVD R/W, Windows 7, Intel Core i7","N/A","","No","","NA"
"3525","L######",NA,"P-00525","Dell","Optiplex 990","Service Tag: JDQVVR1","Desktop PC",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"Lab Server, Device ID: D158376","Inside Cabinet 2",NA,NA,NA,"","N/A","","","DVD R/W, Windows 7, Intel Core i7","N/A","","No","","NA"
"3526","L######",NA,"P-00526","AeroVironment","ABC-150","ABC1500724012","Test System",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"AVI-012 CH.B","",NA,NA,NA,"","AVI-012","","","3 Phase, 240VAC, Freq: 60Hz, 335 Current Amps","Cal Date 1/24/2017           Cal Due 1/24/2018","Main Date 1/24/2017 Main Due 7/24/2017","No","","NA"
"3527","L######",NA,"P-00527","Yokogawa","MV1000","S5J705947","Data Logger",NA,"SL-33781","A.E.S. Bay #2",NA,NA,NA,"","For Reference Only Equipment",NA,NA,NA,"","DMC-010","","","100-240VAC, 50/60Hz","N/A","","No","","NA"
"3528","L######",NA,"P-00528","Cincinnati Sub-Zero","MCB-1.2-.33-.33-H/AC","MC1535203","Environmental Chamber",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"","For Reference Only Equipment",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00528, Cincinnati Sub-Zero, MCB-1.2-.33-.33-H AC, MC1535203, Environmental Chamber.JPG","N/A","","","120V, 1 Phase, 60 Cycles, 17 Amps","Cal Date 10/6/2015           Cal Due 10/6/2016","","Yes","","NA"
"3529","L######",NA,"P-00529","Cincinnati Sub-Zero","MCB-1.2-.33-.33-H/AC","MC1535204","Environmental Chamber",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"","For Reference Only Equipment",NA,NA,NA,"","N/A","","","120V, 1 Phase, 60 Cycles, 17 Amps","Cal Date 10/6/2015               Cal Due 10/6/2016","","No","","NA"
"3530","L######",NA,"P-00530","LG","LG RESU-001","2013Q2024","Residential Energy Storage Unit",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"","Project",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00530, LG, LG RESU-001, 2013Q2024, Residential Energy Storage Unit.JPG","TC-009-218-HP047","","","240VAC, 216-264V, 59.3-60.5Hz, 16.6A, 4KW","N/A","","Yes","Yes","NA"
"3531","L######",NA,"P-00531","AeroVironment","ABC-150","SAV06441124641","Test System",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"AVI-010 CH.B","",NA,NA,NA,"","AVI-010","","","3 Phase, 240V, 60Hz, 335 Current Amps","Cal Date 1/23/2017           Cal Due 1/23/2018","Main Date 1/23/2017 Main Due 7/23/2017","No","","NA"
"3532","L######",NA,"P-00532","Yokogawa","MV1000","S5J705946","Data Logger",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"","For Reference Only Equipment",NA,NA,NA,"","DMC-009","","","100-240VAC, 50/60Hz","N/A","","No","","NA"
"3533","L######",NA,"P-00533","AeroVironment","ABC-170","ABC17008302012","Test System",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"AVI-016 CH.A","",NA,NA,NA,"","AVI-016","","","3 Phase, 240V, 60Hz, 335 Current Amps","Cal Date 1/23/2017               Cal Due 1/23/2018","Main Date 1/23/2017 Main Due 7/23/2017","No","","NA"
"3534","L######",NA,"P-00534","N/A","N/A","N/A","Beige Bay Door",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"","",NA,NA,NA,"","N/A","","","N/A","N/A","","No","","NA"
"3535","L######",NA,"P-00535","Thermotron","SE-2000-5","35352","Environmental Chamber",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"","For Reference Only Equipment",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00535, Thermotron, SE-2000-5, 35352, Environmental Chamber.JPG","ENV-006","","","Electrical: 230-3-60, Max Load: 44.7Amps, Motor: 5HP 15.2Amps","Cal Date 10/24/2016               Cal Due 10/24/2017","Main Date 1/10/2017 Main Due 7/10/2017","Yes","","NA"
"3536","L######",NA,"P-00536","Thermotron","SM-32-8200","43722","Environmental Chamber",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"AVI-016 CH.B","For Reference Only Equipment",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00536, Thermotron, SM-32-8300, 43722, Environmental Chamber.JPG","ENV-017","","","Electrical: 208-1-60, Max Load: 49.5Amps, Motor: 2HP 1.3Amps","Cal Date 10/25/2016              Cal Due 10/25/2017","Main Date 1/10/2017 Main Due 7/10/2017","Yes","","NA"
"3537","L######",NA,"P-00537","Thermotron","SM-32-8200","43723","Environmental Chamber",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"AVI-10 CH.A","For Reference Only Equipment",NA,NA,NA,"","ENV-018","","","Electrical: 208-1-60, Max Load: 49.5Amps, Motor: 2HP 1.3Amps","Cal Date 10/24/2016                  Cal Due 10/24/2017","Main Date 1/10/2017 Main Due 7/10/2017","No","","NA"
"3538","L######",NA,"P-00538","AeroVironment","005276","00099","Smart Guard Interface",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"","",NA,NA,NA,"","SGI-003","","","I/P: 12VDC, O/P: RS-232","N/A","","No","","NA"
"3539","L######",NA,"P-00539","Thermotron","S-32-2-2-8200","44898","Environmental Chamber",NA,"N/A","A.E.S. Bay #2",NA,NA,NA,"","For Reference Only Equipment",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00539, Thermotron, S-32-2-2-8200, 44898, Environmental Chamber.JPG","ENV-022","","","Electrical: 230-1-60, Max Load: 48.3Amps, Motor: 2HP 11.8Amps","Cal Date 10/28/2016                 Cal Due 10/28/2017","Main Date 1/10/2017 Main Due 7/10/2017","Yes","","NA"
